,Price,Currency,Brokered_by,AD_Situation,Rooms,Bath,Building space,Measruing unit,Address,City,State
424,489900,USD,"Windermere R E/Lake Tapps, Inc",New - 7 hours ago,4,3.0,1900,sqft,"20507 122nd Pl SE, Kent, WA 98031",Kent, WA 98031
425,979000,USD,Windermere RE South Inc,New - 7 hours ago,4,3.5,4260,sqft,"1964 SW Hillcrest Rd, Burien, WA 98166",Burien, WA 98166
426,1499950,USD,Real Estate 2000 Inc.,New - 7 hours ago,4,3.5,4360,sqft,"15815 SE 287th St, Kent, WA 98042",Kent, WA 98042
427,750000,USD,Coldwell Banker Bain of Capitol Hill,New - 7 hours ago,5,3.0,3880,sqft,"6921 S Langston Rd, Seattle, WA 98178",Seattle, WA 98178
428,720000,USD,Renaissance Real Estate LLC,New - 7 hours ago,5,3.0,3714,sqft,"26624 163rd Ct SE, Covington, WA 98042",Covington, WA 98042
429,985000,USD,Keller Williams Tacoma,New - 7 hours ago,3,2.5,1840,sqft,"16919 112th Pl NE, Bothell, WA 98011",Bothell, WA 98011
430,1388000,USD,Home Team Real Estate,New - 7 hours ago,4,4.0,4061,sqft,"5331 245th Ave NE, Redmond, WA 98053",Redmond, WA 98053
431,499950,USD,John L. Scott - Renton,New - 7 hours ago,3,2.0,1455,sqft,"8418 46th Ave S, Seattle, WA 98118",Seattle, WA 98118
432,679000,USD,Keller Williams Realty Bothell,New - 7 hours ago,4,3.0,3018,sqft,"11437 SE 186th Pl, Renton, WA 98055",Renton, WA 98055
433,525000,USD,Windermere Real Estate North,New - 7 hours ago,2,2.5,1700,sqft,"1550 NW 195th St Unit 103, Shoreline, WA 98177",Shoreline, WA 98177
434,849950,USD,Windermere Professional Partners - Puyallup,New - 7 hours ago,3,2.5,2047,sqft,"2820 245th Pl SE, Sammamish, WA 98075",Sammamish, WA 98075
435,1100000,USD,Compass Washington LLC,New - 7 hours ago,5,3.0,3208,sqft,"21556 SE 28th Ln, Sammamish, WA 98075",Sammamish, WA 98075
436,472950,USD,Lennar,New,3,2.5,2331,sqft,"Ten Trails - Ten Trails Cottages 32773 Ten Trails Pkwy, Black Diamond, WA 98010",Black Diamond, WA 98010
437,982500,USD,Windermere Real Estate Midtown,New - 7 hours ago,2,1.0,2054,sqft,"629 38th Ave, Seattle, WA 98122",Seattle, WA 98122
438,429999,USD,Newberry Realty,New - 7 hours ago,3,2.5,1660,sqft,"11652 SE 308th Pl, Auburn, WA 98092",Auburn, WA 98092
439,599000,USD,Coldwell Banker Bain of Tacoma Main,New - 7 hours ago,3,2.5,2310,sqft,"3704 S 348th St, Auburn, WA 98001",Auburn, WA 98001
440,399999,USD,Keller Williams Eastside,New - 7 hours ago,2,1.0,1114,sqft,"6827 SE Gove St, Snoqualmie, WA 98065",Snoqualmie, WA 98065
441,204900,USD,Windermere RE West Campus Inc,New - 7 hours ago,2,2.0,884,sqft,"28720 18th Ave S Apt Z302, Federal Way, WA 98003",Federal Way, WA 98003
442,2850000,USD,Windermere R.E.N.W. Eastlake,New - 7 hours ago,4,6.5,7452,sqft,"131 Huckleberry Ln NW, Shoreline, WA 98177",Shoreline, WA 98177
443,660000,USD,HomeSmart RE Associates,New - 7 hours ago,2,2.0,1671,sqft,"11522 114th Ct NE Unit 2C, Kirkland, WA 98033",Kirkland, WA 98033
444,650000,USD,"Windermere RE/Capitol Hill,Inc",New - 7 hours ago,3,2.5,1480,sqft,"2402 NE Julep St, Issaquah, WA 98029",Issaquah, WA 98029
445,640000,USD,John L. Scott Mill Creek,New - 7 hours ago,3,2.0,1600,sqft,"16522 Stone Ave N, Shoreline, WA 98133",Shoreline, WA 98133
446,1050000,USD,Windermere - Seattle-Northgate,New - 7 hours ago,4,2.0,2500,sqft,"918 N 77th St, Seattle, WA 98103",Seattle, WA 98103
447,1450000,USD,Keller Williams Rlty Bellevue,New - 7 hours ago,4,2.5,2450,sqft,"1850 121st Ave SE, Bellevue, WA 98005",Bellevue, WA 98005
448,718850,USD,Alchemy Real Estate,New - 7 hours ago,3,2.0,1170,sqft,"6725 Alonzo Ave NW, Seattle, WA 98117",Seattle, WA 98117
449,1050000,USD,Erik Mehr and Associates,New - 7 hours ago,3,2.5,2770,sqft,"3034 NE Logan St, Issaquah, WA 98029",Issaquah, WA 98029
450,2100000,USD,Windermere Real Estate/East,New - 7 hours ago,4,4.0,3750,sqft,"3610 NE Bel-Red Rd, Bellevue, WA 98008",Bellevue, WA 98008
451,624995,USD,John L. Scott - Renton,New,3,2.0,1880,sqft,"20618 142nd Ave SE, Kent, WA 98042",Kent, WA 98042
452,574950,USD,Lennar,New,5,3.5,3068,sqft,"Ten Trails - Ten Trails Villages 32301 SE 236th Avenue, Black Diamond, WA 98010",Black Diamond, WA 98010
453,639000,USD,Dimension Properties,New,4,2.0,1985,sqft,"19514 14th Ave NE, Shoreline, WA 98155",Shoreline, WA 98155
454,460000,USD,JOHN L. SCOTT REAL ESTATE - University Village,New,2,2.0,1154,sqft,"5318 237th Ter SE Unit 18-6, Issaquah, WA 98029",Issaquah, WA 98029
455,609950,USD,Lennar,New,4,3.5,3374,sqft,"Ten Trails - Ten Trails Villages 32301 SE 236th Avenue, Black Diamond, WA 98010",Black Diamond, WA 98010
456,610990,USD,Summit Homes,New,4,2.5,2460,sqft,"Canyon Terrace SE 192nd St and  124th Ave SE, Renton, WA 98059",Renton, WA 98059
457,949950,USD,"Windermere RE/Capitol Hill,Inc",New,2,2.0,1266,sqft,"2506 Everett Ave E, Seattle, WA 98102",Seattle, WA 98102
458,3829800,USD,Compass Washington LLC,New - 7 hours ago,3,3.5,2805,sqft,"6211 Lake Washington Blvd NE Unit 303, Kirkland, WA 98033",Kirkland, WA 98033
459,1039990,USD,Pulte Homes,New,5,3.5,4051,sqft,"Apex 133 6201 NE 4th St, Renton, WA 98059",Renton, WA 98059
460,752900,USD,Conner Homes,New,4,1.5,2528,sqft,"Wind Rose 293 SW 97th Pl, Seattle, WA 98106",Seattle, WA 98106
461,1100000,USD,Best Choice Realty LLC,New - 7 hours ago,3,2.5,1810,sqft,"112 21st Ave Unit B, Seattle, WA 98122",Seattle, WA 98122
462,460000,USD,"RE/MAX Northwest Realtors - Bellevue, WA",New,3,2.0,1710,sqft,"42617 SE 169th St, North Bend, WA 98045",North Bend, WA 98045
463,1150000,USD,Coldwell Banker Bain of Bellevue,New,4,3.0,4330,sqft,"22414 SE Sawyer Ridge Way, Black Diamond, WA 98010",Black Diamond, WA 98010
464,409900,USD,"Windermere R E/Lake Tapps, Inc",New,5,2.0,1940,sqft,"30634 2nd Ave S, Federal Way, WA 98003",Federal Way, WA 98003
465,505000,USD,John L. Scott - Renton,New,5,3.0,2640,sqft,"3389 Phillips Ave, Enumclaw, WA 98022",Enumclaw, WA 98022
466,459950,USD,John L. Scott - Kent North,New,4,2.0,1880,sqft,"23709 130th Ave SE, Kent, WA 98031",Kent, WA 98031
467,605000,USD,RSVP Real Estate,New,3,2.5,1360,sqft,"1414 S Hill St, Seattle, WA 98144",Seattle, WA 98144
468,512950,USD,Lennar,New,4,2.5,2350,sqft,"32790 Stuart Ave SE, Black Diamond, WA 98010",Black Diamond, WA 98010
469,435000,USD,"Windermere RE/Capitol Hill,Inc",New,2,1.0,730,sqft,"9261 30th Ave SW, Seattle, WA 98126",Seattle, WA 98126
470,485950,USD,Keller Williams Realty Puget Sound,New,3,2.0,1450,sqft,"24409 224th Ave SE, Maple Valley, WA 98038",Maple Valley, WA 98038
471,440000,USD,Realogics Sotheby's International Realty,New,4,2.0,1999,sqft,"3931 SW 316th St, Federal Way, WA 98023",Federal Way, WA 98023
472,600000,USD,Lake &amp; Company Real Estate,New,3,1.0,1470,sqft,"10910 29th Pl SW, Seattle, WA 98146",Seattle, WA 98146
473,435500,USD,American Classic Homes Real Estate,New,4,2.5,1920,sqft,"3066 Wynalda Dr, Enumclaw, WA 98022",Enumclaw, WA 98022
474,419950,USD,RSVP Real Estate - Sumner,New,3,2.5,1630,sqft,"2605 Riverwalk Dr SE, Auburn, WA 98002",Auburn, WA 98002
475,935000,USD,Infiniti Real Estate &amp; Dev,New,4,2.5,2900,sqft,"241 SW 189th Pl, Normandy Park, WA 98166",Normandy Park, WA 98166
476,410000,USD,Better Properties Solutions,New,3,2.0,1350,sqft,"23851 178th Pl SE, Kent, WA 98042",Kent, WA 98042
477,249000,USD,Berkshire Hathaway HS NW,New,2,1.5,1017,sqft,"15314 4th Ave SW Apt 3, Burien, WA 98166",Burien, WA 98166
478,799000,USD,Coldwell Banker Bain of Lake Union,New,4,2.0,2490,sqft,"3207 33rd Ave S, Seattle, WA 98144",Seattle, WA 98144
479,899000,USD,Coldwell Banker Bain of Bellevue,New,4,2.5,2880,sqft,"6311 121st Ave SE, Bellevue, WA 98006",Bellevue, WA 98006
480,649950,USD,Professional Realty Services,New,5,4.5,3300,sqft,"32424 Morgan Dr, Black Diamond, WA 98010",Black Diamond, WA 98010
481,419990,USD,JOHN L. SCOTT REAL ESTATE - KENT,New,3,2.5,1884,sqft,"1304 43rd St NE, Auburn, WA 98002",Auburn, WA 98002
482,719950,USD,The Amber Bills Group,New,4,3.5,3460,sqft,"23016 SE 245th Pl, Maple Valley, WA 98038",Maple Valley, WA 98038
483,835000,USD,Windermere Real Estate/East,New,3,2.0,1860,sqft,"318 23rd Ave E, Seattle, WA 98112",Seattle, WA 98112
484,735000,USD,Coldwell Banker Bain of Bellevue,New,3,2.5,2194,sqft,"34505 SE Dio St, Snoqualmie, WA 98065",Snoqualmie, WA 98065
485,720000,USD,Horizon Real Estate,New,4,2.0,2580,sqft,"16250 11th Ave NE, Shoreline, WA 98155",Shoreline, WA 98155
486,739000,USD,Windermere R.E. Wall St. Inc.,New,3,2.0,1440,sqft,"4323 32nd Ave W, Seattle, WA 98199",Seattle, WA 98199
487,665000,USD,JOHN L. SCOTT REAL ESTATE - WEST SEATTLE,New,5,3.0,2290,sqft,"7 SW 102nd St, Seattle, WA 98146",Seattle, WA 98146
488,420000,USD,"Swarthout Realty, Inc",New,3,2.0,1360,sqft,"25510 160th Pl SE, Covington, WA 98042",Covington, WA 98042
489,699999,USD,Dimension Properties,New,4,2.0,1620,sqft,"19032 86th Ave NE, Bothell, WA 98011",Bothell, WA 98011
490,839950,USD,Keller Williams Greater Seattle,New,7,2.0,2230,sqft,"5341 7th Ave NE, Seattle, WA 98105",Seattle, WA 98105
491,885000,USD,Windermere RE Mercer Island,New,3,2.0,2210,sqft,"4261 356th Dr SE, Fall City, WA 98024",Fall City, WA 98024
492,1015000,USD,Coldwell Banker Bain of Bellevue,New,4,2.5,3350,sqft,"2009 Lyons Ave NE, Renton, WA 98059",Renton, WA 98059
493,1150000,USD,Realogics Sotheby's International Realty,New,4,2.5,3086,sqft,"14831 NE 163rd St, Woodinville, WA 98072",Woodinville, WA 98072
494,915000,USD,Sterling Johnston Real Estate,New,4,2.5,2254,sqft,"20721 NE 38th St, Sammamish, WA 98074",Sammamish, WA 98074
495,1149000,USD,Coldwell Banker Bain of Bellevue,New,4,2.5,3100,sqft,"19745 NE 127th Pl, Woodinville, WA 98077",Woodinville, WA 98077
496,1175000,USD,Keller Williams Rlty Bellevue,New,4,3.5,3340,sqft,"3046 SW Manning St, Seattle, WA 98126",Seattle, WA 98126
497,1225000,USD,Keller Williams Rlty Bellevue,New,4,3.0,3230,sqft,"14390 NE 14th St, Bellevue, WA 98007",Bellevue, WA 98007
498,1295995,USD,Keller Williams Downtown Sea,New,4,2.5,2980,sqft,"2233 12th Ave W, Seattle, WA 98119",Seattle, WA 98119
499,1249000,USD,Lake &amp; Company Real Estate,New,3,2.5,3170,sqft,"6209 NE 77th St, Seattle, WA 98115",Seattle, WA 98115
500,1250000,USD,Windermere - Seattle-Northgate,New,4,2.5,3120,sqft,"8603 21st Ave NW, Seattle, WA 98117",Seattle, WA 98117
501,2695000,USD,Coldwell Banker Bain of Bellevue,New,3,2.5,2910,sqft,"10457 NE 17th St, Bellevue, WA 98004",Bellevue, WA 98004
502,669950,USD,Alchemy Real Estate,New,2,1.0,1456,sqft,"4235 S Lucile St Unit B, Seattle, WA 98118",Seattle, WA 98118
503,2398000,USD,Coldwell Banker Bain of Bellevue,New,4,3.5,3612,sqft,"8888 Points Dr NE, Yarrow Point, WA 98004",Yarrow Point, WA 98004
504,689950,USD,Alchemy Real Estate,New,3,2.0,1706,sqft,"5505 Rainier Ave S Unit D, Seattle, WA 98118",Seattle, WA 98118
505,2350000,USD,Lake &amp; Company Real Estate,New,5,4.0,2670,sqft,"318 Lee St, Seattle, WA 98109",Seattle, WA 98109
506,915880,USD,John Day Homes Inc,New,4,3.5,3450,sqft,"Tanner Falls 2846 SE 18th Street, North Bend, WA 98045",North Bend, WA 98045
507,949880,USD,John Day Homes Inc,New,4,3.0,3288,sqft,"Tanner Falls 2846 SE 18th Street, North Bend, WA 98045",North Bend, WA 98045
508,2750000,USD,Keller Williams North Seattle,New,3,3.0,2650,sqft,"2816 Boyer Ave E Unit B, Seattle, WA 98102",Seattle, WA 98102
509,1049990,USD,Century Communities,New,3,2.0,2308,sqft,"Prelude at Rose Hill 138th Ave NE &amp; NE 97th Street, Redmond, WA 98033",Redmond, WA 98033
510,1124990,USD,Century Communities,New,3,2.0,2316,sqft,"Prelude at Rose Hill 138th Ave NE &amp; NE 97th Street, Redmond, WA 98033",Redmond, WA 98033
511,1114990,USD,Century Communities,New,4,2.0,2288,sqft,"Prelude at Rose Hill 138th Ave NE &amp; NE 97th Street, Redmond, WA 98033",Redmond, WA 98033
512,1149990,USD,Century Communities,New,4,3.0,2551,sqft,"Prelude at Rose Hill 138th Ave NE &amp; NE 97th Street, Redmond, WA 98033",Redmond, WA 98033
513,1264990,USD,Century Communities,New,5,3.0,2612,sqft,"Prelude at Rose Hill 138th Ave NE &amp; NE 97th Street, Redmond, WA 98033",Redmond, WA 98033
514,246499,USD,Adair Homes,New,3,1.5,2424,sqft,"East Puget Sound 320 SW Mt. Si Boulevard, Suite 103, North Bend, WA 98045",North Bend, WA 98045
515,229999,USD,Adair Homes,New,3,2.0,1842,sqft,"East Puget Sound 320 SW Mt. Si Boulevard, Suite 103, North Bend, WA 98045",North Bend, WA 98045
516,495000,USD,Keller Williams Realty Bothell,New,3,2.0,1990,sqft,"1156 Redmond Ave NE, Renton, WA 98056",Renton, WA 98056
517,329990,USD,Compass Washington LLC,New,2,2.0,1180,sqft,"24108 SE 281st St, Maple Valley, WA 98038",Maple Valley, WA 98038
518,565000,USD,John L. Scott - Renton,New,3,2.0,2043,sqft,"26230 SE 200th St, Maple Valley, WA 98038",Maple Valley, WA 98038
519,349900,USD,JOHN L. SCOTT REAL ESTATE - PORT ORCHARD,New,3,2.0,1150,sqft,"36238 25th Pl S, Federal Way, WA 98003",Federal Way, WA 98003
520,379000,USD,Person Real Estate Group LLC,New,3,2.0,1220,sqft,"46827 244th Ave SE, Enumclaw, WA 98022",Enumclaw, WA 98022
521,559000,USD,Coldwell Banker Bain of Duvall,New,4,2.0,1580,sqft,"27633 NE 140th Ct, Duvall, WA 98019",Duvall, WA 98019
522,524000,USD,Metropolist,New,1,1.0,770,sqft,"833 NW 52nd St, Seattle, WA 98107",Seattle, WA 98107
523,550000,USD,"RE/MAX EASTSIDE BROKERS, INC.",New,4,1.5,1730,sqft,"5905 S Roxbury St, Seattle, WA 98118",Seattle, WA 98118
524,585000,USD,John L. Scott - Kent North,New,4,3.0,2260,sqft,"14206 SE 170th St, Renton, WA 98058",Renton, WA 98058
525,699000,USD,"Skyline Properties, Inc.",New,3,2.0,2250,sqft,"3834 NE 178th St, Lake Forest Park, WA 98155",Lake Forest Park, WA 98155
526,875000,USD,Compass Washington,New,4,3.5,3650,sqft,"8923 Weiting Ave SE, Snoqualmie, WA 98065",Snoqualmie, WA 98065
527,700000,USD,Realogics Sotheby's International Realty,New,2,1.0,1140,sqft,"157 27th Ave, Seattle, WA 98122",Seattle, WA 98122
528,1320000,USD,Windermere RE Mercer Island,New,4,2.5,3880,sqft,"9360 SE 46th St, Mercer Island, WA 98040",Mercer Island, WA 98040
529,995000,USD,Windermere RE South Inc,New,3,4.0,3690,sqft,"24307 SE 182nd St, Maple Valley, WA 98038",Maple Valley, WA 98038
530,1075000,USD,Compass Washington LLC,New,3,3.0,3010,sqft,"18174 Normandy Ter SW, Normandy Park, WA 98166",Normandy Park, WA 98166
531,549950,USD,Caliber Real Estate,New,4,2.0,2660,sqft,"10336 Stone Ave N, Seattle, WA 98133",Seattle, WA 98133
532,900000,USD,Windermere RE Greenwood,New,3,2.0,2020,sqft,"5730 59th Ave NE, Seattle, WA 98105",Seattle, WA 98105
533,369900,USD,Keller Williams Rlty Bellevue,New,3,2.0,1128,sqft,"1652 25th Pl NE Unit 204, Issaquah, WA 98029",Issaquah, WA 98029
534,780000,USD,Berkshire Hathaway HS NW,New,3,2.0,2010,sqft,"1639 SW Hillcrest Rd, Burien, WA 98166",Burien, WA 98166
535,995000,USD,Compass Washington,New,5,2.0,2980,sqft,"815 N 45th St, Seattle, WA 98103",Seattle, WA 98103
536,795000,USD,Realogics Sotheby's International Realty,New,3,3.0,2224,sqft,"6312 108th Ave SE, Bellevue, WA 98006",Bellevue, WA 98006
537,565000,USD,"RE/MAX Northwest Realtors - Seattle, WA",New,2,1.0,1150,sqft,"4153 20th Ave SW, Seattle, WA 98106",Seattle, WA 98106
538,585000,USD,Windermere Real Estate North,New,4,1.0,1510,sqft,"5026 46th Ave S, Seattle, WA 98118",Seattle, WA 98118
539,599000,USD,Windermere Real Estate,New,3,1.0,1430,sqft,"723 26th Ave Unit B, Seattle, WA 98122",Seattle, WA 98122
540,975000,USD,Coldwell Banker Bain of Lake Union,New,3,2.5,1990,sqft,"7051 Lincoln Park Way SW Unit D, Seattle, WA 98136",Seattle, WA 98136
541,749950,USD,Coldwell Banker Bain of Duvall,New,4,3.0,2570,sqft,"1260 Laforest Dr SE, North Bend, WA 98045",North Bend, WA 98045
542,550000,USD,Every Door Real Estate,New,2,2.0,906,sqft,"2731 Boylston Ave E Unit 201, Seattle, WA 98102",Seattle, WA 98102
543,1875000,USD,Windermere Real Estate Midtown,New,3,2.0,2810,sqft,"1124 17th Ave E, Seattle, WA 98112",Seattle, WA 98112
544,700000,USD,"RE/MAX Northwest Realtors - Seattle, WA",New,3,1.5,1680,sqft,"7137 45th Ave SW, Seattle, WA 98136",Seattle, WA 98136
545,199950,USD,John L. Scott - Renton,New,2,1.0,924,sqft,"1824 S 330th St Apt C, Federal Way, WA 98003",Federal Way, WA 98003
546,999950,USD,"RE/MAX Northwest Realtors - Seattle, WA",New,4,3.0,2760,sqft,"19416 179th Ct NE, Woodinville, WA 98077",Woodinville, WA 98077
547,300000,USD,"RE/MAX Northwest Realtors - Bothell, WA",New,1,1.0,664,sqft,"11303 NE 128th St Apt B201, Kirkland, WA 98034",Kirkland, WA 98034
548,665000,USD,Lake &amp; Company Real Estate,New,3,2.0,1305,sqft,"1120 8th Ave Apt 603, Seattle, WA 98101",Seattle, WA 98101
549,589000,USD,"RE/MAX Northwest Realtors - Bothell, WA",New,3,2.0,1450,sqft,"6605 113th Pl SE, Bellevue, WA 98006",Bellevue, WA 98006
550,880000,USD,ShopProp Realty,New,5,3.0,2070,sqft,"16271 Main St, Bellevue, WA 98008",Bellevue, WA 98008
551,439900,USD,Windermere Real Estate,New,1,1.0,811,sqft,"1525 NW 57th St Unit 224, Seattle, WA 98107",Seattle, WA 98107
552,1595000,USD,JOHN L. SCOTT REAL ESTATE - MERCER ISLAND,New,4,2.5,2680,sqft,"3050 90th Pl SE, Mercer Island, WA 98040",Mercer Island, WA 98040
553,299950,USD,Caliber Real Estate,New,1,1.0,689,sqft,"831 126th Pl NE Apt B203, Bellevue, WA 98005",Bellevue, WA 98005
554,559950,USD,"RE/MAX Northwest Realtors - Bellevue, WA",New,2,2.0,1299,sqft,"18564 NE 57th St Unit 18564, Redmond, WA 98052",Redmond, WA 98052
555,595990,USD,Summit Homes,New,4,2.5,2265,sqft,"Canyon Terrace SE 192nd St and  124th Ave SE, Renton, WA 98059",Renton, WA 98059
556,1450000,USD,Compass Washington,New,4,3.0,3200,sqft,"18812 SE 64th Way, Issaquah, WA 98027",Issaquah, WA 98027
557,749950,USD,Berkshire Hathaway HS Northwest Real Estate,New,3,2.0,2152,sqft,"8851 36th Ave SW, Seattle, WA 98126",Seattle, WA 98126
558,1025000,USD,Real Property Associates,New,4,3.0,2200,sqft,"7342 9th Ave NW, Seattle, WA 98117",Seattle, WA 98117
559,939000,USD,Compass Washington LLC,New,2,2.0,1970,sqft,"2916 3rd Ave N, Seattle, WA 98109",Seattle, WA 98109
560,919995,USD,Toll Brothers,New,5,3.5,3456,sqft,"Cascade Canyon 3049 SE 14th Way, North Bend, WA 98045",North Bend, WA 98045
561,1675000,USD,Lake &amp; Company Real Estate,New,4,3.5,3290,sqft,"6815 35th Ave NW, Seattle, WA 98117",Seattle, WA 98117
562,719000,USD,Compass Washington LLC,New - 6 hours ago,3,2.0,1340,sqft,"3306 W Government Way Unit C, Seattle, WA 98199",Seattle, WA 98199
563,889990,USD,Pulte Homes,New,4,2.5,2829,sqft,"Apex 133 6201 NE 4th St, Renton, WA 98059",Renton, WA 98059
564,910880,USD,John Day Homes Inc,New,4,3.0,3286,sqft,"Tanner Falls 2846 SE 18th Street, North Bend, WA 98045",North Bend, WA 98045
565,785000,USD,"RE/MAX Northwest Realtors - Bellevue, WA",New,4,3.0,1804,sqft,"929 NE Ellis Dr, Issaquah, WA 98029",Issaquah, WA 98029
566,984900,USD,Lake &amp; Company Real Estate,New,4,3.5,2360,sqft,"2113 N 89th St, Seattle, WA 98103",Seattle, WA 98103
567,220999,USD,Adair Homes,New,4,2.5,2432,sqft,"East Puget Sound 320 SW Mt. Si Boulevard, Suite 103, North Bend, WA 98045",North Bend, WA 98045
568,222499,USD,Adair Homes,New,3,2.5,2226,sqft,"East Puget Sound 320 SW Mt. Si Boulevard, Suite 103, North Bend, WA 98045",North Bend, WA 98045
569,699500,USD,Vashon Island Realty,New,3,2.0,2750,sqft,"19833 Vashon Hwy SW, Vashon, WA 98070",Vashon, WA 98070
570,409880,USD,"Skyline Properties, Inc.",New,5,2.0,1950,sqft,"22526 108th Ave SE, Kent, WA 98031",Kent, WA 98031
571,474900,USD,Keller Williams Eastside,New,2,1.0,1740,sqft,"2319 N 145th St, Seattle, WA 98133",Seattle, WA 98133
572,410000,USD,Keller Williams Realty Puget Sound,New,3,3.0,2250,sqft,"2725 SW 347th St, Federal Way, WA 98023",Federal Way, WA 98023
573,499000,USD,Keller Williams Seattle Metro,New,3,2.0,1400,sqft,"3712 SW Holden St, Seattle, WA 98126",Seattle, WA 98126
574,405000,USD,JOHN L. SCOTT REAL ESTATE - ISSAQUAH,New,3,2.0,2543,sqft,"209 Pike St SE, Auburn, WA 98002",Auburn, WA 98002
575,475000,USD,Coldwell Banker Danforth,New,2,2.5,2220,sqft,"13101 SE 261st Pl, Kent, WA 98030",Kent, WA 98030
576,350000,USD,Coldwell Banker Bain of Everett,New,3,2.0,1250,sqft,"4200 S 294th St, Auburn, WA 98001",Auburn, WA 98001
577,98500,USD,JOHN L. SCOTT REAL ESTATE - UNIVERSITY PLACE,New,2,2.0,1536,sqft,"1402 22nd St NE Unit 37, Auburn, WA 98002",Auburn, WA 98002
578,499999,USD,John L. Scott - Renton,New,4,2.0,2120,sqft,"19027 7th Ave S, Burien, WA 98148",Burien, WA 98148
579,650000,USD,Compass Washington,New,4,3.0,1800,sqft,"1226 S Trenton St, Seattle, WA 98108",Seattle, WA 98108
580,400000,USD,Coldwell Banker Danforth,New,4,1.5,1460,sqft,"29832 24th Pl S, Federal Way, WA 98003",Federal Way, WA 98003
581,440000,USD,Coldwell Banker Bain of Issaquah,New,2,2.0,1475,sqft,"3691 224th Pl SE, Issaquah, WA 98029",Issaquah, WA 98029
582,575000,USD,The Force Realty,New,4,3.0,2190,sqft,"16626 157th Ct SE, Renton, WA 98058",Renton, WA 98058
583,439950,USD,Ichijo USA,New,3,2.5,2320,sqft,"Ten Trails 23201 Roberts Dr, Morganville, WA 98010",Morganville, WA 98010
584,725000,USD,"RE/MAX Northwest Realtors - Duvall, WA",New,4,3.0,2880,sqft,"14025 282nd Ct NE, Duvall, WA 98019",Duvall, WA 98019
585,164950,USD,John L. Scott - Kent North,New,1,1.0,557,sqft,"2609 S 272nd St Apt 39, Kent, WA 98032",Kent, WA 98032
586,925000,USD,Compass Washington,New,3,3.0,3110,sqft,"30515 164th Ave SE, Auburn, WA 98092",Auburn, WA 98092
587,675000,USD,Windermere R.E. Wall St. Inc.,New,3,2.5,1521,sqft,"9910 14th Ave S, Seattle, WA 98108",Seattle, WA 98108
588,775000,USD,Windermere R.E.N.W. Mt.Baker,New,3,3.0,3010,sqft,"3811 43rd Ave S, Seattle, WA 98118",Seattle, WA 98118
589,359950,USD,The Force Realty,New,2,2.5,1149,sqft,"15326 SE 155th Pl Unit U2, Renton, WA 98058",Renton, WA 98058
590,695950,USD,"RE/MAX Northwest Realtors - Bothell, WA",New,3,1.0,2070,sqft,"2111 16th Ave S, Seattle, WA 98144",Seattle, WA 98144
591,220000,USD,360 Pacific,New,2,2.0,983,sqft,"2630 S 226th St Apt C103, Des Moines, WA 98198",Des Moines, WA 98198
592,1625000,USD,Keller Williams Rlty Bellevue,New,4,4.0,4740,sqft,"33105 135th Pl SE, Auburn, WA 98092",Auburn, WA 98092
593,510000,USD,Windermere Real Estate M2 LLC,New,3,2.0,1232,sqft,"12331 10th Pl NE Apt C, Seattle, WA 98125",Seattle, WA 98125
594,625000,USD,Windermere R.E. Wall St. Inc.,New,5,2.0,2050,sqft,"1411 S 99th St, Seattle, WA 98108",Seattle, WA 98108
595,900000,USD,Windermere Bellevue Commons,New,3,3.0,1706,sqft,"311 E Republican St Apt 800, Seattle, WA 98102",Seattle, WA 98102
596,1795000,USD,John L. Scott - Renton,New,5,3.0,2568,sqft,"11056 NE 14th St, Bellevue, WA 98004",Bellevue, WA 98004
597,799000,USD,Realogics Sotheby's Int'l - Seattle Office,New,3,2.0,1610,sqft,"7348 10th Ave NW, Seattle, WA 98117",Seattle, WA 98117
598,455000,USD,Compass Washington,New,2,1.0,765,sqft,"2512 E Madison St Apt 401, Seattle, WA 98112",Seattle, WA 98112
599,665000,USD,Congress Realty,New,3,2.5,1954,sqft,"33815 SE Tibbits St, Snoqualmie, WA 98065",Snoqualmie, WA 98065
600,414900,USD,"List4FlatFee.com, LLC",New,1,1.0,700,sqft,"308 E Republican St Apt 908, Seattle, WA 98102",Seattle, WA 98102
601,669950,USD,Lennar,New,4,3.0,3017,sqft,"24003 140th Ln SE, Kent, WA 98042",Kent, WA 98042
602,649950,USD,Coldwell Banker Bain of Lynnwood,New,1,1.0,690,sqft,"2720 3rd Ave Apt 906, Seattle, WA 98121",Seattle, WA 98121
603,1150000,USD,Windermere Bellevue Commons,New,6,4.0,3818,sqft,"1216 Sunrise Pl SE, Issaquah, WA 98027",Issaquah, WA 98027
604,940000,USD,Best Choice Realty LLC,New,3,2.5,2870,sqft,"7809 S Sunnycrest Rd, Seattle, WA 98178",Seattle, WA 98178
605,795000,USD,Professional Realty Services,New,4,2.5,2629,sqft,"7310 NE 201st Pl, Kenmore, WA 98028",Kenmore, WA 98028
